年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10407(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.8,3房/2廳/2衛,6 /共11層,26.8,4.24,--,--萬,9.3萬,250萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10407(實價),華廈(含車位),嘉義市嘉義市永福三街1~30號,22.4,2房/2廳/1衛,6 /共7層,32.84,5.06,--,--萬,9.7萬,320萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚磘里
10407(實價),店面(店鋪),嘉義市嘉義市新生路811~840號,0.1,4房/3廳/3衛,2 /共3層,63.06,0,--,--萬,5.2萬,330萬,600台灣嘉義市東區新生路795號,23.4958412,120.452788,仁義里
10407(實價),透天厝,嘉義市嘉義市義教街731巷31~60號,0.1,9房/0廳/9衛,1 /共3層,76.9,0,--,--萬,5.7萬,440萬,600台灣嘉義市東區義教街731巷60號,23.4965168,120.4542076,義教里
10407(實價),透天厝,嘉義市嘉義市自由路361~390號,0.1,5房/3廳/4衛,1 /共4層,106.8,43.86,--,--萬,19.2萬,2050萬,600台灣嘉義市西區自由路381號,23.4919643,120.4316794,保安里
10407(實價),透天厝,嘉義市嘉義市自由路331~360號,0.1,4房/3廳/3衛,1 /共4層,68.01,36.3,--,--萬,21.4萬,1455萬,600台灣嘉義市西區自由路332號,23.490457,120.4351915,保生里
10407(實價),透天厝,嘉義市嘉義市自由路331~360號,0.1,3房/2廳/3衛,1 /共4層,73.77,32.07,--,--萬,19.1萬,1410萬,600台灣嘉義市西區自由路332號,23.490457,120.4351915,保生里
10407(實價),透天厝,嘉義市嘉義市自由路331~360號,0.1,4房/3廳/3衛,1 /共4層,79.01,36.3,--,--萬,20萬,1580萬,600台灣嘉義市西區自由路332號,23.490457,120.4351915,保生里
10407(實價),套房,嘉義市嘉義市玉山路158巷91~120號,20,1房/1廳/1衛,11 /共12層,11.92,1.75,--,--萬,8.6萬,102萬,600台灣嘉義市西區玉山路104號,23.4726976,120.4290426,磚磘里
10407(實價),透天厝,嘉義市嘉義市自由路331~360號,0.1,3房/2廳/3衛,1 /共4層,61.05,26.92,--,--萬,19萬,1160萬,600台灣嘉義市西區自由路332號,23.490457,120.4351915,保生里
10407(實價),住宅大樓,嘉義市嘉義市興業西路121~150號,10.7,3房/2廳/2衛,10 /共14層,57.07,9.46,--,--萬,10.2萬,580萬,600台灣嘉義市西區興業西路121號,23.4682309,120.4437735,美源里
10407(實價),透天厝,嘉義市嘉義市玉山路956巷15弄61~90號,0.1,4房/3廳/4衛,1 /共3層,53.3,30.4,--,--萬,12萬,642萬,600台灣嘉義市西區玉山路68號,23.4730612,120.4305863,磚磘里
10407(實價),透天厝,嘉義市嘉義市博愛路一段361~390號,20.8,6房/3廳/6衛,1 /共5層,34.97,15.13,--,--萬,20萬,700萬,600台灣嘉義市西區縱貫公路334-368號,23.4876446,120.4445806,
10407(實價),透天厝,嘉義市嘉義市玉山路956巷15弄61~90號,0.1,4房/3廳/4衛,1 /共3層,50.34,30.37,--,--萬,12.5萬,630萬,600台灣嘉義市西區玉山路68號,23.4730612,120.4305863,磚磘里
10407(實價),透天厝,嘉義市嘉義市福州三街31~60號,0.6,6房/2廳/6衛,1 /共4層,98.08,39.93,--,--萬,20.6萬,2020萬,600台灣嘉義市西區福州三街31號,23.4627391,120.435471,福民里
10407(實價),透天厝,嘉義市嘉義市崇文街241~270號,8.5,5房/3廳/5衛,1 /共4層,85.5,29.85,--,--萬,19.9萬,1700萬,600台灣嘉義市西區崇文街239-249號,23.4717871,120.450024,育英里
10407(實價),透天厝,嘉義市嘉義市玉山路956巷15弄121~150號,0.1,4房/3廳/4衛,1 /共3層,59.42,40.45,--,--萬,12.3萬,730萬,600台灣嘉義市西區玉山路134號,23.4726067,120.4280599,磚磘里
10407(實價),華廈,嘉義市嘉義市林森東路211~240號,25.5,4房/2廳/2衛,5 /共7層,45.25,9.79,--,--萬,9.5萬,430萬,600台灣嘉義市東區林森東路282-286號,23.4882305,120.4621695,太平里
10407(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.3,4房/2廳/2衛,12 /共20層,48.51,3.78,--,--萬,8.2萬,398萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10407(實價),透天厝,嘉義市嘉義市義教街731巷31~60號,0.1,4房/1廳/5衛,1 /共3層,63.03,28.44,--,--萬,21.6萬,1360萬,600台灣嘉義市東區義教街731巷60號,23.4965168,120.4542076,義教里
10407(實價),透天厝,嘉義市嘉義市義教街731巷31~60號,0.1,4房/1廳/5衛,1 /共3層,62.15,27.83,--,--萬,21.9萬,1360萬,600台灣嘉義市東區義教街731巷60號,23.4965168,120.4542076,義教里
10407(實價),住宅大樓,嘉義市嘉義市興達路541~570號,21.3,3房/1廳/2衛,10 /共12層,43.88,5.12,--,--萬,7.9萬,347萬,600台灣嘉義市西區興達路543號,23.4849038,120.4292597,保福里
10407(實價),透天厝,嘉義市嘉義市林森東路451~480號,10.3,4房/2廳/3衛,1 /共5層,77.69,47.46,--,--萬,12.4萬,960萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里
10407(實價),透天厝,嘉義市嘉義市大同路438巷1弄1~30號,0.2,5房/2廳/6衛,1 /共4層,69.87,32.52,--,--萬,12.2萬,850萬,600台灣嘉義市西區大同路438巷1弄32號,23.4749078,120.4159637,港坪里
10407(實價),透天厝,嘉義市嘉義市大同路492巷1~30號,0.2,3房/2廳/4衛,1 /共3層,58.72,32.36,--,--萬,12.9萬,755萬,600台灣嘉義市西區大同路11號,23.474944,120.4326618,磚磘里
10407(實價),店面(店鋪),嘉義市嘉義市力行街1~30號,20.7,6房/2廳/4衛,-1 /共5層,105.32,20.27,--,--萬,8.5萬,900萬,600台灣嘉義市西區力行街30號,23.4736351,120.4381021,永和里
10407(實價),透天厝,嘉義市嘉義市五福街203巷31~60號,37.5,3房/2廳/2衛,1 /共2層,26.32,21.78,--,--萬,6.1萬,160萬,600台灣嘉義市東區五福街203巷31號,23.4886054,120.4696564,王田里
10407(實價),透天厝,嘉義市嘉義市忠孝路181~210號,20.7,4房/2廳/3衛,1 /共5層,71.9,23.6,--,--萬,17.4萬,1250萬,600台灣嘉義市東區忠孝路210號,23.4828409,120.4540141,中山里
10407(實價),店面(店鋪),嘉義市嘉義市新生路811~840號,0.1,2房/1廳/3衛,1 /共3層,88.83,0,--,--萬,5.3萬,469萬,600台灣嘉義市東區新生路795號,23.4958412,120.452788,仁義里
10407(實價),透天厝,嘉義市嘉義市義教街731巷31~60號,0.1,4房/1廳/5衛,1 /共3層,62.15,27.83,--,--萬,20.7萬,1288萬,600台灣嘉義市東區義教街731巷60號,23.4965168,120.4542076,義教里
10407(實價),住宅大樓(含車位),嘉義市嘉義市雅竹路1~30號,7.4,2房/2廳/2衛,4 /共11層,40.18,7.34,--,--萬,16.9萬,680萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,長竹里
10407(實價),住宅大樓,嘉義市嘉義市溪興街91~120號,22.6,4房/1廳/2衛,9 /共16層,61.25,5.08,--,--萬,5.4萬,330萬,600台灣嘉義市東區溪興街75-129號,23.4556029,120.4575015,興村里
10407(實價),華廈,嘉義市嘉義市遠東街151~180號,22.2,1房/1廳/1衛,7 /共9層,12.84,1.36,--,--萬,10.8萬,138萬,600台灣嘉義市西區遠東街151號,23.4844444,120.4350668,竹圍里
10407(實價),透天厝,嘉義市嘉義市保仁三街162巷1~30號,41.8,3房/2廳/2衛,1 /共2層,18.51,15.43,--,--萬,3.5萬,65萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10407(實價),住宅大樓(含車位),嘉義市嘉義市興達路691~720號,20.6,3房/2廳/2衛,8 /共14層,38.97,4.69,--,--萬,8.5萬,330萬,600台灣嘉義市西區興達路720號,23.484763,120.4253362,福安里
10407(實價),透天厝,嘉義市嘉義市仁愛路91~120號,30.5,4房/2廳/3衛,1 /共3層,55.85,26.92,--,--萬,15.4萬,860萬,600台灣嘉義市西區仁愛路79-93號,23.4672014,120.4430298,
10407(實價),透天厝,嘉義市嘉義市吳鳳南路49巷1~30號,46.2,4房/2廳/2衛,1 /共2層,29.29,24.81,--,--萬,17.1萬,500萬,600台灣嘉義市東區吳鳳南路521巷30號,23.464701,120.4571913,安寮里
10407(實價),住宅大樓,嘉義市嘉義市仁愛路331~360號,19.5,1房/0廳/1衛,12 /共14層,20.22,1.19,--,--萬,6.3萬,127萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里
10407(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,22.9,3房/2廳/2衛,4 /共7層,35.48,6.4,--,--萬,8.7萬,310萬,600台灣嘉義市西區泰山三街70號,23.4857978,120.4256421,福安里
10407(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.1,3房/2廳/2衛,4 /共16層,33.7,4.03,--,--萬,6.8萬,230萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10407(實價),套房(含車位),嘉義市嘉義市友愛路541~570號,20,1房/1廳/1衛,9 /共14層,17.95,3.28,--,--萬,7萬,125萬,600台灣嘉義市西區友愛路570號,23.4900956,120.4362421,保生里
10407(實價),華廈(含車位),嘉義市嘉義市大同路451~480號,20.9,3房/2廳/2衛,5 /共8層,50.37,7.08,--,--萬,9.1萬,460萬,600台灣嘉義市西區大同路449-453號,23.4761675,120.4231992,港坪里
10407(實價),透天厝(含車位),嘉義市嘉義市大富西街31~60號,10.6,4房/3廳/3衛,1 /共3層,50.39,30.13,3.78,--萬,14.9萬,750萬,600台灣嘉義市西區大富西街60號,23.4645284,120.4136174,劉厝里
10407(實價),公寓,嘉義市嘉義市溪興街181~210號,32.6,2房/1廳/1衛,4 /共5層,16.64,4.84,--,--萬,8.3萬,138萬,600台灣嘉義市東區溪興街179-185號,23.4547661,120.4560574,興村里
10407(實價),透天厝,嘉義市嘉義市吳鳳南路61~90號,56,2房/2廳/1衛,1 /共1層,13.4,24.5,--,--萬,62.2萬,833萬,600台灣嘉義市東區吳鳳南路61號,23.472129,120.4541769,興南里
10407(實價),華廈(含車位),嘉義市嘉義市興仁街38巷61~90號,20.6,3房/2廳/2衛,4 /共9層,40.84,10.01,--,--萬,8.4萬,345萬,600台灣嘉義市東區興仁街38巷61號,23.457856,120.464412,興仁里
10407(實價),華廈,嘉義市嘉義市永康三街1~30號,23.4,2房/1廳/1衛,2 /共6層,19,4.2,--,--萬,7.9萬,150萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚磘里
10407(實價),住宅大樓,嘉義市嘉義市友孝路271~300號,15.7,3房/2廳/2衛,10 /共12層,28.69,3.48,--,--萬,11.3萬,325萬,600台灣嘉義市西區友孝路300號,23.4879919,120.4353601,保安里
10407(實價),套房,嘉義市嘉義市小雅路331~360號,22.1,1房/1廳/1衛,4 /共12層,8.5,1.09,--,--萬,6.3萬,53萬,600台灣嘉義市東區小雅路250號,23.4745693,120.4736369,蘭潭里
10407(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.1,3房/2廳/2衛,6 /共16層,30.45,3.64,--,--萬,8.9萬,270萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10407(實價),住宅大樓,嘉義市嘉義市博愛路一段361~390號,21.6,3房/2廳/2衛,12 /共12層,32.1,4.35,--,--萬,7.2萬,230萬,600台灣嘉義市西區縱貫公路334-368號,23.4876446,120.4445806,
10407(實價),華廈,嘉義市嘉義市里2鄰中山路1~30號,35.2,2房/1廳/1衛,7 /共7層,20.69,4.29,--,--萬,8萬,165萬,600台灣嘉義市東區中山路46號,23.4825597,120.4608711,中山里
10407(實價),透天厝,嘉義市嘉義市自治里16鄰西榮街151~180號,41.2,6房/2廳/3衛,1 /共3層,58.06,12.23,--,--萬,10萬,580萬,找不到位址,無,無,無
10407(實價),華廈,嘉義市嘉義市文雅街140巷1~30號,19.1,4房/2廳/3衛,1 /共9層,64.49,10.51,--,--萬,10.3萬,666萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10407(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.7,3房/2廳/2衛,10 /共12層,34.32,3.75,--,--萬,9萬,310萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10407(實價),公寓,嘉義市嘉義市民權路61~90號,34.8,2房/1廳/1衛,4 /共5層,18.4,7.38,--,--萬,9萬,165萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里
10407(實價),透天厝,嘉義市嘉義市大聖北街91~120號,1.2,4房/2廳/3衛,1 /共4層,76.63,44.78,--,--萬,16.7萬,1280萬,600台灣嘉義市西區大聖北街80號,23.4624574,120.419207,劉厝里
10407(實價),華廈,嘉義市嘉義市成功街31~60號,32.5,4房/2廳/2衛,2 /共6層,41.45,9.86,--,--萬,8.2萬,340萬,600台灣嘉義市西區成功街60號,23.4723109,120.4444537,培元里
10407(實價),華廈,嘉義市嘉義市泰瑞二街61~90號,22.9,3房/2廳/2衛,2 /共7層,34.91,6.24,--,--萬,9.2萬,321萬,600台灣嘉義市西區泰山三街70號,23.4857978,120.4256421,福安里
10407(實價),透天厝,嘉義市嘉義市五福街203巷1~30號,37.5,2房/1廳/2衛,1 /共2層,26.8,21.78,--,--萬,13.1萬,350萬,600台灣嘉義市東區五福街203巷1號,23.4880593,120.4696815,王田里
10407(實價),透天厝,嘉義市嘉義市西區大統路110巷1~30號,0.2,4房/2廳/4衛,1 /共4層,61.2,33.39,--,--萬,17.6萬,1080萬,600台灣嘉義市西區大統路30號,23.4696881,120.4277597,磚磘里
10407(實價),透天厝,嘉義市嘉義市西區大統路110巷1~30號,0.2,4房/2廳/4衛,1 /共4層,63.62,34.9,--,--萬,18.5萬,1180萬,600台灣嘉義市西區大統路30號,23.4696881,120.4277597,磚磘里
10407(實價),華廈,嘉義市嘉義市盧厝91~120號,25.3,3房/2廳/2衛,7 /共7層,36.85,7.64,--,--萬,7.3萬,270萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10407(實價),透天厝,嘉義市嘉義市西區大統路110巷1~30號,0.2,5房/2廳/4衛,1 /共4層,59.08,33.09,--,--萬,17.6萬,1038萬,600台灣嘉義市西區大統路30號,23.4696881,120.4277597,磚磘里
10407(實價),透天厝,嘉義市嘉義市西區大統路110巷1~30號,0.2,4房/2廳/5衛,1 /共4層,64.83,36.11,--,--萬,19.4萬,1260萬,600台灣嘉義市西區大統路30號,23.4696881,120.4277597,磚磘里
10407(實價),透天厝,嘉義市嘉義市成功街1~30號,25.4,6房/2廳/6衛,1 /共3層,61.43,27.23,--,--萬,17.1萬,1050萬,600台灣嘉義市西區成功街10號,23.4725334,120.4465949,導明里
10407(實價),華廈,嘉義市嘉義市世賢路一段1~30號,22.5,3房/2廳/2衛,5 /共8層,42.9,7.46,--,--萬,10.5萬,450萬,600台灣嘉義市東區世賢路一段27號,23.4953454,120.4501138,中庄里
10407(實價),透天厝,嘉義市嘉義市杭州三街1~30號,27,7房/3廳/4衛,1 /共5層,91.6,24.81,--,--萬,13.4萬,1230萬,600台灣嘉義市西區杭州三街30號,23.4665743,120.4445746,美源里
10407(實價),住宅大樓,嘉義市嘉義市義教街601~630號,21,3房/2廳/2衛,1 /共11層,58.76,9.44,--,--萬,9.1萬,532萬,600台灣嘉義市東區義教街601號,23.4983986,120.4573523,頂庄里
10407(實價),公寓,嘉義市嘉義市宣信街256巷1~30號,30.2,3房/1廳/1衛,1 /共5層,32.1,9.45,--,--萬,9.3萬,300萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里
10407(實價),住宅大樓,嘉義市嘉義市南京路61~90號,21.7,2房/1廳/2衛,1 /共12層,41.11,4.11,--,--萬,12.3萬,505萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里
10407(實價),華廈,嘉義市嘉義市自強街195巷31~60號,24.1,4房/2廳/2衛,4 /共7層,42.56,97.29,--,--萬,8.5萬,360萬,600台灣嘉義市西區自強街195巷27號,23.464458,120.4203273,劉厝里
10407(實價),透天厝,嘉義市嘉義市大同路481~510號,0.2,4房/2廳/3衛,1 /共4層,63.58,26.08,--,--萬,14.4萬,915萬,600台灣嘉義市西區大同路481號,23.4759013,120.4225765,港坪里
10407(實價),透天厝,嘉義市嘉義市大同路481~510號,0.2,4房/2廳/3衛,1 /共4層,66.61,32.09,--,--萬,13.9萬,925萬,600台灣嘉義市西區大同路481號,23.4759013,120.4225765,港坪里
10407(實價),透天厝,嘉義市嘉義市大同路492巷1~30號,0.2,4房/2廳/4衛,1 /共3層,65.81,33.86,--,--萬,11.9萬,780萬,600台灣嘉義市西區大同路11號,23.474944,120.4326618,磚磘里
10407(實價),住宅大樓(含車位),嘉義市嘉義市興業西路121~150號,10.7,3房/2廳/2衛,11 /共14層,28.29,4.48,--,--萬,9.5萬,270萬,600台灣嘉義市西區興業西路121號,23.4682309,120.4437735,美源里
10407(實價),透天厝,嘉義市嘉義市大同路481~510號,0.2,4房/2廳/4衛,1 /共4層,65.32,32.66,--,--萬,14萬,915萬,600台灣嘉義市西區大同路481號,23.4759013,120.4225765,港坪里
10407(實價),透天厝,嘉義市嘉義市蘭州五街61~90號,29.3,4房/2廳/3衛,1 /共2層,32.69,26.92,--,--萬,16.2萬,530萬,600台灣嘉義市西區蘭州五街90號,23.4678201,120.4308625,車店里
10407(實價),透天厝,嘉義市嘉義市大同路492巷1~30號,0.2,4房/2廳/4衛,1 /共3層,60.34,33.66,--,--萬,12.4萬,750萬,600台灣嘉義市西區大同路11號,23.474944,120.4326618,磚磘里
10407(實價),透天厝,嘉義市嘉義市日新街218巷31~60號,1.7,5房/2廳/4衛,1 /共4層,85.05,70.86,--,--萬,21.2萬,1800萬,600台灣嘉義市東區日新街31號,23.4674925,120.4687269,短竹里
10407(實價),透天厝,嘉義市嘉義市大同路438巷1弄1~30號,0.2,4房/2廳/4衛,1 /共4層,55.53,26.53,--,--萬,14萬,780萬,600台灣嘉義市西區大同路438巷1弄32號,23.4749078,120.4159637,港坪里
10407(實價),住宅大樓(含車位),嘉義市嘉義市忠孝路781~810號,19.8,3房/2廳/2衛,8 /共11層,43.56,6.77,--,--萬,7.2萬,315萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10407(實價),透天厝,嘉義市嘉義市大同路492巷1~30號,0.2,4房/2廳/4衛,1 /共3層,58.57,32.36,--,--萬,12.9萬,755萬,600台灣嘉義市西區大同路11號,23.474944,120.4326618,磚磘里
10407(實價),華廈,嘉義市嘉義市忠孝路571~600號,23.7,2房/1廳/1衛,6 /共6層,17.57,4.34,--,--萬,10.2萬,180萬,600台灣嘉義市東區忠孝路583號,23.5020163,120.4485322,後湖里
10407(實價),套房,嘉義市嘉義市金龍街31~60號,21.6,1房/1廳/1衛,7 /共7層,14.22,2.62,--,--萬,10.5萬,150萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里
10407(實價),華廈,嘉義市嘉義市自強街195巷1~30號,24.7,3房/2廳/2衛,6 /共8層,35.36,5.65,--,--萬,8.4萬,298萬,600台灣嘉義市西區自強街195巷32-1號,23.4643382,120.4201285,劉厝里
10407(實價),透天厝,嘉義市嘉義市潭頂路130巷1~30號,1.8,5房/1廳/4衛,1 /共3層,84.84,53.05,--,--萬,19.2萬,1625萬,600台灣嘉義市東區潭頂路,23.4753048,120.4757715,長竹里
10407(實價),華廈,嘉義市嘉義市北社尾路1~30號,22.2,4房/2廳/2衛,4 /共10層,46.77,6.95,--,--萬,7.8萬,365萬,600台灣嘉義市西區北社尾路31號,23.4916264,120.4286732,保安里
10407(實價),透天厝,嘉義市嘉義市軍輝路271~300號,0.2,4房/2廳/4衛,1 /共4層,69.71,43.22,--,--萬,20.4萬,1425萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里
10407(實價),華廈,嘉義市嘉義市林森東路211巷1~30號,25.5,4房/2廳/2衛,3 /共7層,46.52,10.11,--,--萬,10.5萬,488萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10407(實價),住宅大樓,嘉義市嘉義市南京路61~90號,21.7,4房/2廳/2衛,5 /共12層,45.42,4.49,--,--萬,8.8萬,400萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里
10407(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.1,3房/2廳/2衛,9 /共12層,36.81,6.2,--,--萬,8.4萬,310萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里
10407(實價),透天厝(含車位),嘉義市嘉義市永樂二街121~150號,0.4,6房/2廳/5衛,1 /共4層,123.21,69.27,11.34,--萬,25.2萬,3100萬,600台灣嘉義市西區永樂二街76號,23.4747823,120.4219375,港坪里
10407(實價),透天厝,嘉義市嘉義市北港路271巷1~30號,7.6,5房/3廳/5衛,1 /共3層,60.08,28.53,--,--萬,17.5萬,1050萬,600台灣嘉義市西區北港路30號,23.4756655,120.4355605,福全里
10407(實價),店面(店鋪),嘉義市嘉義市興業西路391~420號,29.4,4房/3廳/4衛,1 /共4層,88.06,29.04,--,--萬,21.8萬,1920萬,600台灣嘉義市西區興業西路420號,23.4677473,120.4360368,車店里
10407(實價),透天厝,嘉義市嘉義市垂楊路151~180號,35.9,4房/2廳/2衛,1 /共2層,35.43,32.37,--,--萬,16.9萬,600萬,600台灣嘉義市東區垂楊路151號,23.4742927,120.4572621,宣信里
10407(實價),辦公商業大樓,嘉義市嘉義市文化路151~180號,19.3,0房/0廳/0衛,1 /共11層,6.5,1.95,--,--萬,10.5萬,68萬,600台灣嘉義市西區文化路151號,23.4803561,120.4492909,國華里
10407(實價),華廈,嘉義市嘉義市文化路631~660號,22.2,3房/1廳/2衛,4 /共7層,25.79,4.68,--,--萬,8.3萬,215萬,600台灣嘉義市西區文化路646-648號,23.4945654,120.4439932,香湖里
10407(實價),透天厝,嘉義市嘉義市後厝仔1~30號,33.6,3房/2廳/2衛,1 /共2層,28.04,23.29,--,--萬,16.3萬,458萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10407(實價),套房,嘉義市嘉義市光彩街511~540號,22.3,1房/0廳/1衛,5 /共8層,14.05,1.51,--,--萬,7.1萬,100萬,600台灣嘉義市西區光彩街491號,23.4778275,120.4457525,西榮里
10407(實價),住宅大樓,嘉義市嘉義市八德路301~330號,21,3房/2廳/2衛,7 /共12層,73.99,6.9,--,--萬,6.7萬,495萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里
10407(實價),店面(店鋪),嘉義市嘉義市彌陀路151~180號,19.3,3房/2廳/2衛,1 /共20層,50.38,4.44,--,--萬,9.5萬,480萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10407(實價),透天厝,嘉義市嘉義市國聖四街31~60號,20.3,5房/2廳/4衛,1 /共5層,86.94,30.55,--,--萬,8.1萬,700萬,600台灣嘉義市西區國聖四街30號,23.4862529,120.4294016,保福里
10407(實價),透天厝,嘉義市嘉義市保仁三街162巷1弄1~30號,41.8,3房/2廳/2衛,1 /共2層,18.63,15.43,--,--萬,8萬,150萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10407(實價),華廈(含車位),嘉義市嘉義市永康二街31~60號,23.6,3房/1廳/2衛,7 /共7層,42.86,6.49,--,--萬,7.8萬,336萬,600台灣嘉義市西區永康二街31號,23.4754291,120.4242712,磚磘里
10407(實價),華廈(含車位),嘉義市嘉義市建成街181~210號,24,1房/1廳/1衛,5 /共6層,21.11,3.39,--,--萬,8.3萬,176萬,600台灣嘉義市西區建成街195號,23.4687551,120.4375142,車店里
10407(實價),住宅大樓,嘉義市嘉義市蘭井街151~180號,22.4,2房/1廳/1衛,7 /共14層,27.64,3.96,--,--萬,9.7萬,268萬,600台灣嘉義市東區蘭井街155號,23.4775913,120.4516521,中央里
10407(實價),透天厝,嘉義市嘉義市金龍街181~210號,1.8,5房/2廳/4衛,1 /共3層,63.8,31.76,--,--萬,28.2萬,1800萬,600台灣嘉義市東區金龍街210號,23.479448,120.469279,東川里
10407(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,17.3,4房/2廳/2衛,10 /共22層,54.76,5.6,4.54,--萬,8.3萬,455萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10407(實價),住宅大樓,嘉義市嘉義市蘭井街151~180號,22.4,5房/0廳/5衛,12 /共14層,42.62,6.08,--,--萬,8.8萬,375萬,600台灣嘉義市東區蘭井街155號,23.4775913,120.4516521,中央里
10407(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.8,2房/2廳/1衛,7 /共11層,27.7,4.24,--,--萬,9萬,248萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10407(實價),透天厝,嘉義市嘉義市芳安路349巷1~30號,55.2,2房/1廳/1衛,1 /共1層,11.58,14.52,--,--萬,9.5萬,110萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里
10407(實價),透天厝,嘉義市嘉義市北鎮街148巷1~30號,43.6,2房/2廳/1衛,1 /共1層,15.72,14.22,--,--萬,9.9萬,156萬,600台灣嘉義市西區北鎮街25巷21號,23.4883155,120.4322644,竹圍里
10407(實價),華廈,嘉義市嘉義市自強街195巷1~30號,24.7,3房/2廳/2衛,2 /共8層,28.73,4.04,--,--萬,6.6萬,190萬,600台灣嘉義市西區自強街195巷32-1號,23.4643382,120.4201285,劉厝里
10407(實價),透天厝,嘉義市嘉義市彌陀路225巷31~60號,36,3房/2廳/2衛,1 /共2層,31.21,25.41,--,--萬,11.2萬,350萬,600台灣嘉義市東區彌陀路225巷31號,23.4671473,120.4658971,芳草里
10407(實價),公寓,嘉義市嘉義市玉山路251巷37弄1~30號,22.7,3房/2廳/2衛,5 /共5層,34.91,10.42,--,--萬,5.7萬,200萬,600台灣嘉義市西區玉山路251巷37弄20號,23.4700941,120.425317,劉厝里
10407(實價),住宅大樓,嘉義市嘉義市大雅路二段433巷28弄31~60號,20.5,1房/1廳/1衛,7 /共12層,23.57,2.39,--,--萬,10.6萬,250萬,600台灣嘉義市東區大雅路二段433巷36-1號,23.4763949,120.4727447,長竹里
10407(實價),透天厝,嘉義市嘉義市成功東街1巷1~30號,36.7,4房/2廳/1衛,1 /共2層,22.16,24.05,--,--萬,16.2萬,360萬,600台灣嘉義市西區成功東街30號,23.4727508,120.4485414,導明里
10407(實價),華廈,嘉義市嘉義市南京路61~90號,21.7,2房/1廳/1衛,5 /共12層,20.4,2.07,--,--萬,11.3萬,230萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里
10407(實價),華廈(含車位),嘉義市嘉義市自強街195巷31~60號,19.8,2房/1廳/1衛,6 /共7層,24.9,4.13,--,--萬,8.4萬,210萬,600台灣嘉義市西區自強街195巷27號,23.464458,120.4203273,劉厝里
10407(實價),透天厝,嘉義市嘉義市重慶六街120巷1~30號,1.3,4房/2廳/5衛,1 /共3層,74.12,0,--,--萬,4.9萬,360萬,600台灣嘉義市西區重慶六街51號,23.4563253,120.4302859,紅瓦里
10407(實價),透天厝,嘉義市嘉義市五顯街93巷1~30號,29.8,2房/1廳/1衛,1 /共2層,15.59,15.13,--,--萬,18.6萬,290萬,600台灣嘉義市西區五顯街102號,23.4856704,120.4450691,北榮里
10407(實價),透天厝,嘉義市嘉義市西區國華里7鄰民權路421~450號,35.8,4房/3廳/4衛,1 /共5層,127.93,36,--,--萬,17.2萬,2200萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
